AR	2005	2	232.00
AR	2005	3	237.01
AR	2005	4	240.23
AR	2006	1	244.04
AR	2006	2	247.32
AR	2006	3	249.86
AR	2006	4	252.10
AR	2007	1	254.28
AR	2007	2	255.94
AR	2007	3	255.47
AR	2007	4	256.84
AR	2008	1	256.70
AR	2008	2	255.69
AR	2008	3	252.76
AR	2008	4	254.07
AR	2009	1	256.40
AR	2009	2	253.03
AR	2009	3	248.96
AR	2009	4	248.05
AR	2010	1	244.67
AR	2010	2	245.29
AR	2010	3	246.13
AR	2010	4	244.62
AR	2011	1	241.00
AR	2011	2	239.61
AR	2011	3	241.50
AR	2011	4	243.08
AR	2012	1	242.32
AR	2012	2	239.70
AR	2012	3	243.45
AR	2012	4	245.03
AR	2013	1	245.93
AR	2013	2	246.70
AR	2013	3	246.92
AR	2013	4	246.79
AR	2014	1	249.36
AR	2014	2	249.20
AR	2014	3	251.23
AR	2014	4	254.04
AR	2015	1	253.82
AR	2015	2	255.29
AR	2015	3	258.97
AR	2015	4	261.13
AR	2016	1	259.22
AZ	1975	1	58.65
AZ	1975	2	61.46
AZ	1975	3	58.81
AZ	1975	4	55.34
AZ	1976	1	58.10
AZ	1976	2	63.15
AZ	1976	3	61.20
AZ	1976	4	60.93
AZ	1977	1	63.06
AZ	1977	2	63.42
AZ	1977	3	66.37
AZ	1977	4	69.62
AZ	1978	1	71.27
AZ	1978	2	73.96
AZ	1978	3	79.31
AZ	1978	4	83.11
AZ	1979	1	88.22
AZ	1979	2	92.60
AZ	1979	3	95.10
AZ	1979	4	99.56
AZ	1980	1	100.00
AZ	1980	2	99.15
AZ	1980	3	107.23
AZ	1980	4	107.59
AZ	1981	1	108.64
AZ	1981	2	111.94
AZ	1981	3	117.73
AZ	1981	4	110.36
AZ	1982	1	106.75
AZ	1982	2	112.23
AZ	1982	3	108.71
AZ	1982	4	110.80
AZ	1983	1	119.82
AZ	1983	2	120.07
AZ	1983	3	115.70
AZ	1983	4	114.25
AZ	1984	1	117.80
AZ	1984	2	122.54
AZ	1984	3	123.43
AZ	1984	4	122.37
AZ	1985	1	125.76
AZ	1985	2	126.12
AZ	1985	3	127.93
AZ	1985	4	129.25
AZ	1986	1	131.90
AZ	1986	2	135.83
AZ	1986	3	135.78
AZ	1986	4	134.26
AZ	1987	1	138.21
AZ	1987	2	137.00
AZ	1987	3	136.28
AZ	1987	4	133.72
AZ	1988	1	135.19
AZ	1988	2	136.50
AZ	1988	3	134.35
AZ	1988	4	134.99
AZ	1989	1	133.38
AZ	1989	2	133.11
AZ	1989	3	135.15
AZ	1989	4	134.37
AZ	1990	1	134.07
AZ	1990	2	133.29
AZ	1990	3	134.28
AZ	1990	4	133.07
AZ	1991	1	135.32
AZ	1991	2	136.34
AZ	1991	3	135.67
AZ	1991	4	139.65
AZ	1992	1	140.51
AZ	1992	2	140.11
AZ	1992	3	141.00
AZ	1992	4	141.79
AZ	1993	1	141.87
AZ	1993	2	143.53
AZ	1993	3	144.69
AZ	1993	4	146.61
AZ	1994	1	148.60
AZ	1994	2	150.67
AZ	1994	3	152.32
AZ	1994	4	154.24
AZ	1995	1	156.08
AZ	1995	2	158.86
AZ	1995	3	161.88
AZ	1995	4	163.77
AZ	1996	1	166.45
AZ	1996	2	166.70
AZ	1996	3	168.32
AZ	1996	4	170.00
AZ	1997	1	171.52
AZ	1997	2	172.70
AZ	1997	3	175.70
AZ	1997	4	178.34
AZ	1998	1	180.62
AZ	1998	2	182.42
AZ	1998	3	184.85
AZ	1998	4	187.18
AZ	1999	1	189.17
AZ	1999	2	191.59
AZ	1999	3	194.42
AZ	1999	4	196.28
AZ	2000	1	200.68
AZ	2000	2	203.01
AZ	2000	3	205.69
AZ	2000	4	208.88
AZ	2001	1	213.58
AZ	2001	2	216.86
AZ	2001	3	220.02
AZ	2001	4	222.17
AZ	2002	1	225.25
AZ	2002	2	228.15
AZ	2002	3	232.12
AZ	2002	4	234.78
AZ	2003	1	237.60
AZ	2003	2	240.06
AZ	2003	3	243.73
AZ	2003	4	251.93
AZ	2004	1	256.32
AZ	2004	2	265.40
AZ	2004	3	281.24
AZ	2004	4	292.70
AZ	2005	1	310.47
AZ	2005	2	342.59
AZ	2005	3	371.22
AZ	2005	4	396.73
AZ	2006	1	411.70
AZ	2006	2	420.36
AZ	2006	3	424.17
AZ	2006	4	427.42
AZ	2007	1	425.60
AZ	2007	2	421.74
AZ	2007	3	412.22
AZ	2007	4	405.24
AZ	2008	1	391.62
AZ	2008	2	368.93
AZ	2008	3	342.32
AZ	2008	4	329.83
AZ	2009	1	328.89
AZ	2009	2	305.03
AZ	2009	3	289.07
AZ	2009	4	280.41
AZ	2010	1	272.87
AZ	2010	2	263.21
AZ	2010	3	262.95
AZ	2010	4	255.76
AZ	2011	1	242.09
AZ	2011	2	230.63
AZ	2011	3	232.68
AZ	2011	4	237.31
AZ	2012	1	236.16
